emp_no,salary
468384,47724
468399,72246
468504,62630
46896,60245
469047,46126
469223,52803
469251,60739
469258,52835
469338,64778
469565,81872
469585,96868
469712,51297
469837,90220
469923,55688
470123,49410
470126,82339
470290,88044
470573,50207
470795,51780
471127,63446
471198,88328
471285,53034
471596,60757
471673,54561
472046,45677
472128,75597
472290,61449
472392,79594
472401,70881
472966,93809
473443,83063
473446,73806
473467,53407
473688,69113
473754,73924
473991,45583
474029,76972
474121,60026
474180,74365
474702,66703
474706,61203
47492,86540
475049,46297
475215,46918
475368,50274
475423,86216
475479,81933
475669,87148
475679,98882
475783,83895
476095,97537
476115,99833
47619,47808
476339,57549
476928,82545
477013,94691
477016,96835
477149,65919
477182,69904
477414,66783
477613,72289
477643,88687
477659,55587
477692,50264
478148,97062
478280,69407
478599,71960
478781,60794
478950,50585
479103,46416
479126,99614
479458,60134
47961,54949
480247,88482
480908,49050
481218,53712
481283,91634
481638,58383
482016,58559
482033,52299
482226,57601
48231,87211
482439,72396
482719,76665
48278,58693
482940,70989
483112,73284
48315,60330
483159,72801
483202,98538
483317,90844
483321,94327
483338,65746
48348,64679
483707,56913
483856,84660
484178,43796
484423,65337
484980,75069
485207,56973
485302,82184
485364,64134
485380,84076
485720,66648
485940,80286
48616,74362
486351,65233
486430,47667
486453,48461
486510,80442
486784,67298
486803,66183
487132,60366
487375,48700
487578,50712
487838,62894
487959,74336
487989,58729
488063,99916
488087,86736
488117,95926
488265,78028
488294,95860
488544,67818
488671,75148
488900,67694
488987,75275
489139,48208
489217,52365
489679,60209
490033,99762
490082,76683
490241,89414
490579,99937
490683,46552
490849,88091
491210,51607
491455,53831
491741,71989
49179,69468
491989,70390
492291,72441
492540,62438
492708,63026
492714,69579
492923,62087
493266,63367
493271,51996
493294,47101
493872,71201
493936,67419
494029,54737
494399,63295
494465,89885
494563,68704
494659,49952
49495,85486
495164,76288
495391,97142
496031,46383
496076,63371
49677,94601
496978,93296
49698,83012
497018,59190
497031,67965
497134,79642
497273,64526
49754,70845
497617,94911
497644,46845
49774,69008
497867,58760
497878,63693
498172,62617
498491,51556
498521,67632
498592,96761
498701,69898
498773,99502
499027,71493
499176,78496
499500,47259
499625,79946
499752,98395
50107,80869
50166,51524
50526,90396
50701,61380
50972,54812
51103,54624
51116,61600
51280,42476
51521,85212
51530,67578
51588,68011
51711,66900
51792,84818
51827,77541
51966,73469
52101,40000
52290,98150
52405,54538
52810,77593
52980,54556
53019,56184
53097,58050
53185,84759
53431,92347
53442,89574
54026,86550
54029,71166
54050,61157
54204,79205
54576,99976
54856,55728
55108,49502
55393,75687
55654,60218
55979,64327
56130,74802
56213,94546
56540,65985
57347,60794
57424,97489
57538,69958
57595,79239
58159,68526
58566,49182
58910,55302
59882,83696
59987,67423
60125,61403
60148,92221
60164,73886
60303,86712
60687,71499
60741,54381
60971,45839
61180,78347
61414,65065
61431,68581
61473,48249
61791,70185
61822,55846
61829,46450
61956,49290
62079,49242
62147,65845
62235,88874
62252,71825
62327,67129
62467,67831
62520,78611
62660,87245
62852,83026
63686,59053
63764,62029
64055,67176
64327,84347
64430,95033
64562,82127
64659,43787
64670,45642
64799,78111
65150,79373
65300,71142
65325,98978
65397,86258
65661,52485
65665,73538
65729,65551
65742,44250
65963,75786
65967,70627
66347,67802
66614,49124
66826,66169
67029,75323
67451,81329
67467,64191
67578,83616
67869,66413
68337,41589
68424,62287
68487,56861
68664,98304
68802,86009
69043,74814
69297,80712
69411,74772
69558,56327
69650,69459
69737,76403
69813,81792
70054,82722
70300,48635
70306,84163
70561,44750
70615,82040
70961,73569
71277,51340
71281,74420
71685,69681
71790,47218
71952,99971
72192,82627
72278,72513
72620,42960
72657,48755
73013,53562
73034,79572
73156,49077
73252,76790
73330,60237
73404,99284
73468,84689
73651,82952
73862,88918
74128,60509
74297,65779
74398,82932
74485,71781
74712,59468
74878,71846
74921,80210
75471,98078
75846,65144
76037,43072
76081,92681
76470,80109
76740,86266
76790,59286
77039,61167
77868,86053
77873,48296
77921,52760
78627,71980
78902,76494
79083,47553
79301,59518
79334,74909
79411,79937
79432,67506
79788,47096
79840,98179
79922,48819
79940,71733
80846,53203
80929,68093
81405,81994
81450,58377
81546,61816
81667,60547
81795,50411
82040,68835
82148,63715
82176,72950
82414,57437
82694,68462
82909,71836
83355,75615
83593,83926
83642,79015
84419,78464
84571,66639
84960,64604
85167,63174
85283,57618
85395,85227
85411,86778
85437,74126
85624,90329
85631,87907
85708,72842
86512,99467
86775,97003
86967,76410
87133,58730
87155,67058
87524,70823
87569,99093
87811,80441
88115,56287
88142,55639
88206,81184
88370,59253
88572,82192
88673,55223
88919,64205
89710,47895
90028,45279
90154,50916
90279,75770
90329,89477
90375,71873
90508,74339
90568,93783
90613,63030
90759,62396
91122,52926
91670,61499
91693,62341
91699,86063
91919,53785
92265,51376
92370,86834
92398,57276
92923,69563
93034,43711
93440,51029
93449,73386
93506,78115
93524,56493
93648,88533
93832,89754
93858,96956
93910,68499
93911,64641
94721,60061
94994,46840
95215,85582
95972,65293
96179,58723
96595,62648
96727,53820
96853,61868
97275,68177
97854,80224
97918,96011
97998,63087
98199,95030
98270,81298
98746,70629
98797,86251
98973,89410
98996,58436
99362,71325
99578,69209
99604,82491
99653,70700
99839,55418
99951,54500
100085,62377
100153,52538
100336,50315
100342,61449
10037,60992
100464,59144
100483,58943
101624,41500
101662,67439
102315,56935
102565,45380
10266,81099
102778,70861
102800,77166
103154,99591
103187,66444
103298,86285
103352,78479
103622,70670
103789,65264
104173,47275
104301,80884
104608,97504
104641,63411
104830,72712
104968,59924
105169,45413
105555,52839
105723,50223
105859,64462
10608,41918
106123,92694
106238,61267
106607,76613
106715,45566
106776,71471
106974,75826
106985,69103
107230,75651
107383,89049
107500,98486
107570,75925
107983,64336
108491,53247
108797,98790
109138,66818
109377,85413
109507,78960
109630,50515
109809,47580
109851,82703
11365,64276
11584,81329
11716,70203
12087,51400
12220,59727
12325,89485
12411,98884
12436,59218
12567,90771
12639,53581
12803,98179
13019,72357
13280,72175
13440,66742
13682,44471
13739,75596
13743,47986
13912,63043
14393,61857
14675,66333
14877,67101
15669,64806
15740,72589
15777,66075
16099,57300
16333,118639
16379,93537
16502,84607
16506,44323
16812,62966
17756,76377
17888,73948
18379,67525
18738,56791
18791,44493
19615,74892
19618,78582
19738,94105
200063,79449
200334,86275
200697,71916
201403,66130
201491,70053
201658,67461
201742,99384
20207,67848
20267,40000
202694,86035
202803,70187
202863,58292
202885,75735
202935,70719
203500,63638
203511,99601
203615,76500
203635,99804
203696,97053
203713,52987
203911,61609
20397,57783
204174,72680
204196,67996
204412,93655
20485,85551
204922,77376
205172,80549
205272,73202
205341,43728
205351,81077
205393,42819
205452,45344
206096,80228
206141,82663
206187,69946
206429,84053
206629,71826
206716,70579
206725,80588
206805,68759
207043,68378
207187,73456
207414,40000
20753,80681
207597,52100
208166,75821
208353,90486
208588,58630
208764,82535
208796,65652
209005,74368
209165,54774
209216,76328
209230,44763
20930,72672
210016,71781
210175,65248
210373,99294
210625,57518
210641,58317
211167,50803
211579,84249
211617,72838
211663,50379
211780,92077
212164,51638
212349,52796
212355,76977
212845,63936
21295,59166
212954,62786
213168,52564
213462,97743
213637,93783
213761,43232
213927,91469
213963,55369
214225,81647
214798,57300
214825,77957
214904,71525
214993,45947
215045,81709
215109,78274
215209,55649
215211,66871
215538,72322
215542,77425
215550,65688
215623,74815
215644,64588
215661,63967
215689,61356
216358,85918
216465,62938
216648,57551
217088,98120
217102,59871
217141,83175
217437,80618
217619,93626
217757,56332
217758,68864
217786,70610
21793,50854
217967,99225
217980,53103
218119,46422
218174,54381
218849,60373
219174,73451
219402,97383
219418,40848
219612,83822
219627,56211
219716,52155
21998,59772
220200,69613
220223,61360
220346,66204
220474,48675
22104,61221
221068,89339
221131,52196
221354,61505
221982,55990
22199,47344
222351,87211
222430,89643
222451,73686
222998,84392
223053,88600
223168,98589
223179,81746
223339,54964
224180,62530
224358,82783
224483,98064
22463,70841
22488,55380
225396,78356
225449,44029
226376,74443
226559,47953
227091,66811
227106,57825
227138,52824
227252,54204
227418,98614
227610,44120
227700,45837
227707,53148
227971,63715
228378,92699
228529,40000
228617,53856
228804,57418
228926,58648
229182,61788
22926,73806
229270,67255
229513,79353
23028,78697
230310,99441
230408,71779
23055,66237
230573,50517
230638,72313
230905,69666
231127,90946
231221,57307
231455,62286
231790,72183
231816,65094
231969,61994
232467,80353
232491,89955
232638,65649
232849,52387
233026,51162
233044,72720
233369,47975
233451,73351
233570,83101
233622,112179
233993,77610
234011,53994
234067,73859
234068,65074
234716,45424
235159,44369
235483,69986
235549,55534
235763,68368
235941,84872
236246,72392
236293,61214
236303,73894
236770,74886
236928,66619
237117,55506
237701,68146
237917,80095
23793,58430
238790,99402
23912,56604
239428,68572
239564,49153
240261,94266
24043,66665
240577,55343
240793,99004
240893,96109
240935,77476
241257,46812
24156,58026
241713,59388
241876,74985
241909,64359
242144,74012
242151,66273
242769,81501
242783,63420
242908,83422
242973,83902
24310,74842
243324,49123
243334,91368
243539,90929
243573,56338
243748,61381
24402,61923
244050,53966
244368,86455
244597,63141
245199,57373
245325,49213
24537,85401
245959,55824
246036,82515
24607,76363
246393,70849
246765,71011
246960,80437
247041,71381
247338,75664
247473,94650
247585,92728
247608,81548
247713,74610
248025,62496
248280,50374
248300,55043
248421,54617
248712,62647
24898,73440
249153,66189
249196,56357
250159,49833
250266,94853
250308,59260
250410,96976
250418,87244
250541,92919
250770,97072
250778,67493
251135,99287
251773,99705
251895,69421
251961,74243
252303,74070
252985,57795
253099,62313
253103,58368
253126,70449
253146,80750
253247,93804
253297,93434
253353,99477
253416,58308
253461,57758
253584,74825
254438,50436
254682,69410
254793,46620
254928,89320
255301,82001
256066,44785
25632,88318
256423,71741
256481,97105
256602,98765
256924,76873
256963,66342
257085,71510
257512,54635
257579,63674
257885,69785
257949,78882
25834,47727
258370,99970
258830,51287
259086,85845
259137,88422
259589,98938
259886,53671
259935,57426
260030,75847
260052,57679
260279,47933
261022,67443
261039,86693
261087,73244
26128,59919
261319,72516
261448,77934
261474,77889
261522,72501
261755,88841
261799,99654
261849,62525
262100,69512
262346,43769
262388,58913
262750,49353
262987,75691
26305,97850
263288,83233
263404,50136
263893,74546
263937,54463
264005,42617
264081,67091
264376,70168
264426,97199
26450,57270
264509,42995
264659,59905
264787,94236
265339,99503
265408,91310
26548,59952
265852,77955
266134,88756
266559,84632
266691,66680
266706,94516
26694,94120
267009,44032
267044,44242
267061,60139
267307,40000
267331,67864
26740,58437
267428,83082
267448,84911
267536,77667
267640,68829
267680,61428
267778,52084
267949,47204
268873,61121
268886,71251
268903,51368
269369,57969
269405,123683
269422,56833
269472,76852
269569,85786
269600,77044
269885,96940
270321,73535
270367,62177
270596,76325
270606,68923
270663,49558
270723,71882
271095,99170
271410,93770
27143,77148
271532,94137
271613,70961
272024,80492
272195,64033
272316,55306
27239,74837
272424,64783
272986,76955
273242,62486
273287,65075
273411,72324
273430,85128
273626,83714
273686,67401
273702,73038
273770,96127
273772,64798
273788,80588
273875,63679
27388,55265
274058,99258
27407,70578
27409,48563
274480,64785
274644,54099
274808,71131
274867,63820
274961,54232
275036,60446
275444,71385
275512,89124
27572,77966
275840,67223
275865,66304
275933,81736
275949,79556
276062,65163
276695,63226
277037,65845
277123,60492
277131,49761
277272,66802
277383,56368
277506,59896
277691,67277
277782,40688
277844,58459
278259,98840
278669,72207
278759,64753
279013,46519
279048,48615
279530,61133
279577,95119
280133,85455
280173,64921
280214,55753
280230,76523
28054,63690
280715,83515
280802,40337
28125,67609
28200,76670
282310,88116
282374,46868
282386,82826
282452,40739
28250,96702
282735,93112
282740,62022
282831,66855
283313,64527
283341,50736
283417,53986
283429,41627
28377,76840
28383,97747
284164,79119
284356,74262
284587,97814
284683,66869
285173,54344
28526,72550
285470,82350
285716,77960
285772,78440
28580,42002
285864,58214
286045,48317
286385,53488
286633,51554
286640,78869
286659,47560
286735,40000
286990,75711
287334,50118
28737,109915
287489,53855
287749,81631
288025,65793
288551,43375
288682,65151
288850,50466
28895,71489
289272,65725
289363,81256
289483,48690
289493,57672
289558,51393
289855,50570
290075,65346
290157,50540
290390,67050
290450,45982
290527,97488
290564,99673
290914,83901
291123,87644
291508,99953
292049,58869
292354,71718
292375,75767
292389,73843
292464,52420
292511,54170
292590,74355
292830,47128
293336,46500
293536,62531
29370,51185
293732,67785
293759,47942
293991,75929
294118,79025
294152,46418
294311,81927
29452,76400
294604,98526
294626,82993
294629,42005
294822,88806
294838,69955
29518,54349
295180,77050
295450,47253
295621,50427
295635,51660
29578,98657
295917,50134
295989,55600
296250,138716
296988,67930
297717,81609
29788,71971
298037,97335
298081,98883
298096,46602
298865,83778
298897,61913
299255,77256
29933,58142
299388,59096
30059,82439
30219,53443
30243,55060
30992,54361
31030,49442
31175,80875
31234,65137
31254,63240
31511,57715
31921,68763
32060,61727
32135,40000
32192,89057
32232,71875
32328,75519
32544,86687
33211,43436
33932,72256
33953,66996
34091,77218
34966,92734
35116,46898
35194,68611
35300,47132
35600,46302
35847,58928
36040,77636
36056,62244
36592,55204
36877,78052
36955,86404
37078,79499
37473,70108
37536,52680
37543,68180
37717,96736
37751,74839
37939,44778
38138,90547
38418,81995
38567,64525
38752,53070
39213,73106
400073,45396
400117,65530
400245,62605
400475,52198
401035,58149
401216,40000
401224,65905
401337,56268
401507,82919
401573,69165
401589,92521
40161,62072
402098,53849
402163,96929
402191,64222
402197,73725
402288,90455
402412,60046
402583,97088
403325,51121
403551,50597
403633,64922
403660,57330
403788,89559
403802,80834
403903,79391
403959,99752
40406,84775
404265,97406
404329,74179
404367,97863
404476,70183
405133,49013
405582,80158
405862,72359
406576,45437
406602,83010
406614,92539
407157,61266
407334,50029
407470,67655
407807,78801
407821,77383
40786,67826
408023,56401
408029,76952
408302,58956
40831,99347
409092,67627
409095,86547
409302,61130
409536,68951
410102,87282
410200,66439
410361,48997
410508,90383
410593,61126
410820,81250
411135,54701
411244,42950
411723,77047
411800,60671
412858,92035
413121,67268
413131,58111
413249,50329
413299,99403
413398,60983
413556,51726
413571,43198
413757,40000
413947,63557
414074,99395
414186,68552
41419,48825
414283,72987
414332,64842
414392,83455
414439,44390
414550,45247
414911,87729
414995,77748
415052,92944
415329,42611
415630,76569
